access_requirement,agent_specific_excerpt,citation_supports_title,currentness_status,display_title_en,display_title_zh,evidence_grade,evidence_ids,geography,last_verified_at,limitations,organization_id,product_id,role_id,schema_version,source_urls,team_id,title,title_source_granularity,title_source_url,title_support_status,title_translation_status
public_no_login,taking our most advanced research and transforming it into innovative applications like Claude Code and MCP,true,current_verified,"Research Product Manager, Labs",研究产品经理，实验室,A,"[""AMC-6099""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-744205E43529C1FC,PROD-17E28619E93D9849,ROLE-09313A5652C9D61C,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/anthropic/jobs/5096878008""]",TEAM-A6A6891ED31429E7,"Research Product Manager, Labs",direct_role_detail,https://job-boards.greenhouse.io/anthropic/jobs/5096878008,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,1. 三年以上 B 端 AI 产品经理（大模型、RAG、Agent 方向）或指标BI 与数据工具链产品经理经验。,true,current_verified,AI Data Toolchain Product Expert (Consumer and Governance),AI 数据工具链产品专家（消费与治理）,A,"[""AMC-4868""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-70DCB89F366FE5A3,PROD-4425FC3ACC60D590,ROLE-093B45149401A81A,agent-hiring-map-public/1.0,"[""https://nio.jobs.feishu.cn/index/position/7647784634051660095/detail""]",TEAM-C4A36E8C44F675DF,AI 数据工具链产品专家（消费与治理）,direct_role_detail,https://nio.jobs.feishu.cn/index/position/7647784634051660095/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,work on real AI systems from day one,true,current_verified,Backend Engineer - AI,后端工程师 - AI,A,"[""AMC-0637""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-2CB2A1F3B63DD3AD,PROD-BBB8DA86567A23AE,ROLE-09A5A19B98F724B0,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/anything/f4123aa5-855a-4b82-b762-66fb4a77f493""]",TEAM-BBB8DA86567A23AE,Backend Engineer - AI,direct_role_detail,https://jobs.ashbyhq.com/anything/f4123aa5-855a-4b82-b762-66fb4a77f493,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,3. 主导全自动AI Coding相关工作，依托Claude Code、Codex、OpenCode等Agentic编程工具完成设备软件开发和测试工作，无需大量手工编码，重点把控代码质量、逻辑合理性与系统一致性,true,current_verified,LMT - Embedded Software Development Engineer,LMT-嵌入式软件开发工程师,A,"[""AMC-4889""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-70DCB89F366FE5A3,PROD-8B69E67DB6F22279,ROLE-0A1C1AC1464A6941,agent-hiring-map-public/1.0,"[""https://nio.jobs.feishu.cn/index/position/7660807494290540826/detail""]",TEAM-C4A36E8C44F675DF,LMT-嵌入式软件开发工程师,direct_role_detail,https://nio.jobs.feishu.cn/index/position/7660807494290540826/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,The Lead Product Manager body says LlamaIndex builds AI-powered agents/tools for enterprise knowledge workflows and asks for domain understanding of AI agent use cases.,true,current_verified,Lead Product Manager,负责人 产品经理,A,"[""AMC-0684""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-FFE659B6BE462EFD,PROD-DB96D3CA9A800692,ROLE-0A2EF49C8859F101,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/llamaindex/0d746429-0038-4ab1-950e-321f09084d4b""]",TEAM-DB96D3CA9A800692,Lead Product Manager,direct_role_detail,https://jobs.ashbyhq.com/llamaindex/0d746429-0038-4ab1-950e-321f09084d4b,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,prior product/category signal: Enterprise Workflow Agent; can_produce_artifact=likely; public=yes,true,current_verified,Principal Product Manager (Agentic Automation),首席 产品经理 （智能体 自动化）,A,"[""AMC-1823""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-72797D26E23376B8,PROD-0705AB9A3A84E4D6,ROLE-0A428515A27F9744,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/uipath/84fcafa0-6458-4fce-8a3f-97a92ace64fa""]",TEAM-73B0E62F6BB10A9C,Principal Product Manager (Agentic Automation),direct_role_detail,https://jobs.ashbyhq.com/uipath/84fcafa0-6458-4fce-8a3f-97a92ace64fa,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,熟悉 AI / Agent 在 QA 方向的落地路径。,true,current_verified,Senior Testing Development Engineer - Large Model Focus,Senior测试开发工程师-大模型方向,A,"[""AMC-1255""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-B248F2E01881F536,PROD-E517666A08A16CE2,ROLE-0A59F1C5D19C234C,agent-hiring-map-public/1.0,"[""https://vrfi1sk8a0.jobs.feishu.cn/index/position/7651581813773961526/detail""]",TEAM-CA43507C9674341D,Senior测试开发工程师-大模型方向,direct_role_detail,https://vrfi1sk8a0.jobs.feishu.cn/index/position/7651581813773961526/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Current official role leads Genpact Experience Agentic Workspace solutions, proprietary Agentic Experience IP, and hands-on Microsoft Copilot/Copilot Studio/Foundry configuration and demonstrations.",true,current_verified,Microsoft Agentic Director,Microsoft 智能体 总监,A,"[""AMC-6402""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-4E8A644B63E2DD47,PROD-3DD06D4469D1ECB6,ROLE-0A959535D2EAF879,agent-hiring-map-public/1.0,"[""https://jobs.jobvite.com/genpactexperience/job/oFstAfwU""]",TEAM-75DFD30B60962DF8,Microsoft Agentic Director,direct_role_detail,https://jobs.jobvite.com/genpactexperience/job/oFstAfwU,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Cognizant's current AI Forward Deployed Engineer role builds reusable agentic blueprints and prototypes and validates agents for reasoning, reliability, safety and performance.",true,current_verified,AI Forward Deployed Engineer FDE,AI 前线部署工程师 FDE,A,"[""AMC-6407""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-DDD6291362EFEDCC,PROD-F382E6564FC980B6,ROLE-0A9C57AFBC76BC11,agent-hiring-map-public/1.0,"[""https://careers.cognizant.com/global-en/jobs/00068243781/ai-forward-deployed-engineer-fde""]",TEAM-787BEEA23696CE4F,AI Forward Deployed Engineer FDE,direct_role_detail,https://careers.cognizant.com/global-en/jobs/00068243781/ai-forward-deployed-engineer-fde/,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,understand how AI agents are being built and deployed at scale,true,current_verified,"Lead Data Scientist, Platform Product",负责人 数据科学家，平台 Product,A,"[""AMC-6101""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-744205E43529C1FC,PROD-A7403C52AC359C74,ROLE-0AD3E0D70C4B7919,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/anthropic/jobs/5116820008""]",TEAM-A6A6891ED31429E7,"Lead Data Scientist, Platform Product",direct_role_detail,https://job-boards.greenhouse.io/anthropic/jobs/5116820008,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,Design and run experiments to elicit and evaluate autonomous AI cyber capabilities in realistic scenarios,true,current_verified,"Research Engineer / Scientist, Frontier Red Team (Cyber)",研究工程师 / 科学家，Frontier Red Team （Cyber）,A,"[""AMC-6098""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-744205E43529C1FC,PROD-9B7306DFBA7DCF77,ROLE-0B348455BC3A9F2F,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/anthropic/jobs/5076477008""]",TEAM-A6A6891ED31429E7,"Research Engineer / Scientist, Frontier Red Team (Cyber)",direct_role_detail,https://job-boards.greenhouse.io/anthropic/jobs/5076477008,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"You will treat the incident response lifecycle as an advanced engineering problem—experimenting with, designing, and orchestrating complex, multi-agent frameworks and Model Context Protocol (MCP) systems that handle proactive threat hunting, triage, and remediation at machine speed.",true,current_verified,"Staff Security Engineer, Security Operations - Moveworks",资深 安全工程师，安全 运营 - Moveworks,A,"[""AMC-5361""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-A11413B0A4A315C2,PROD-2D0C141061DB3190,ROLE-0C1880DF5201206E,agent-hiring-map-public/1.0,"[""https://jobs.smartrecruiters.com/ServiceNow/744000130893870-staff-security-engineer-security-operations-moveworks-""]",TEAM-EC30E55EE8695AA4,"Staff Security Engineer, Security Operations - Moveworks",direct_role_detail,https://jobs.smartrecruiters.com/ServiceNow/744000130893870-staff-security-engineer-security-operations-moveworks-,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"라이너가 글로벌 AI 에이전트 시장을 선도하며 쌓아온 기술적 성취를 시장의 언어로 설득력 있게 전달하고, 기업의 가치를 더 많은 사람들에게 명확하게 전할 PR 매니저를 찾습니다.",true,current_verified,PR Manager,PR 经理,A,"[""AMC-6158""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-AEF696C5CDC3CFAD,PROD-8EA3EC2B0AFF7838,ROLE-0CA055EE93A7C986,agent-hiring-map-public/1.0,"[""https://liner.com/careers/jobs/215691""]",TEAM-567669C2033C7C30,PR Manager,direct_role_detail,https://liner.com/careers/jobs/215691,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,4、参与AI agent相关构建、训练,true,current_verified,AI Algorithm Engineer,AI算法工程师,A,"[""AMC-4796""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-ECB89B0FBCFA5067,PROD-FE946C4DAAD9562C,ROLE-0CC5769F4B7D724D,agent-hiring-map-public/1.0,"[""https://brightchip.jobs.feishu.cn/index/position/7603277478718818602/detail""]",TEAM-3BF3BD3EB8450A34,AI算法工程师,direct_role_detail,https://brightchip.jobs.feishu.cn/index/position/7603277478718818602/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,Build and deploy Claude-powered AI agents that automate financial operations,true,current_verified,Finance Systems Integration Engineer,Finance 系统 Integration 工程师,A,"[""AMC-6153""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-744205E43529C1FC,PROD-C2A7F45E09FD41BA,ROLE-0D289D62D5BC5F0B,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/anthropic/jobs/5315789008""]",TEAM-A6A6891ED31429E7,Finance Systems Integration Engineer,direct_role_detail,https://job-boards.greenhouse.io/anthropic/jobs/5315789008,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,The official body describes an agentic risk platform for financial crime and a current AI Experiences engineering role on that platform.,true,current_verified,Senior Software Engineer - AI Experiences,高级 软件工程师 - AI Experiences,A,"[""AMC-0727""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-87027B102BA40375,PROD-45CA46425608818B,ROLE-0D33E3CCD5955D74,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/sardine/0602a07b-6f97-44c8-84e0-b2b1483852e9""]",TEAM-45CA46425608818B,Senior Software Engineer - AI Experiences,direct_role_detail,https://jobs.ashbyhq.com/sardine/0602a07b-6f97-44c8-84e0-b2b1483852e9,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"retrieval pipelines, agentic systems, production integrations",true,current_verified,Head of Forward Deployment Engineering,负责人 的 前线部署 工程,A,"[""AMC-0642""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-1AF164A0DF4D25F2,PROD-55BCB96CAFF2C517,ROLE-0D6B66186E4FFFCC,agent-hiring-map-public/1.0,"[""https://job-boards.eu.greenhouse.io/tavily/jobs/4917731101""]",TEAM-55BCB96CAFF2C517,Head of Forward Deployment Engineering,direct_role_detail,https://job-boards.eu.greenhouse.io/tavily/jobs/4917731101,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"The body says the platform lets developers build, test, deploy, scale, and observe AI agents in production.",true,current_verified,"Senior Software Engineer, Agents",高级 软件工程师，智能体,A,"[""AMC-0728""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-2399A80EF9B3734A,PROD-C20B4452DCC9516A,ROLE-0D7236F80B2DF72A,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/livekit/1757f49e-7e19-4c45-85f7-e4637dff66fb""]",TEAM-C20B4452DCC9516A,"Senior Software Engineer, Agents",direct_role_detail,https://jobs.ashbyhq.com/livekit/1757f49e-7e19-4c45-85f7-e4637dff66fb,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Renew Home's current Staff Engineer role owns AI developer experience, Agentic workflow adoption and governance, cloud/local devcontainers, testing infrastructure and secure development-tool standards.",true,current_verified,"Staff Engineer, AI Developer Experience (Remote, US)",资深 工程师，AI 开发者体验 （远程，US）,A,"[""AMC-7124""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-B3A58944FA19F8D4,PROD-4E3DAC0CCB7E5B1B,ROLE-0D7C22CBF19FAB3C,agent-hiring-map-public/1.0,"[""https://apply.workable.com/renewhome/j/8CDFF59A64""]",TEAM-71F9C0B9FC3727A6,"Staff Engineer, AI Developer Experience (Remote, US)",direct_role_detail,https://apply.workable.com/renewhome/j/8CDFF59A64,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,Take on exciting and difficult engineering challenges (see areas listed above) to build and evolve capable AI agent systems that are reliable in every sense of the word,true,current_verified,"Staff Machine Learning Engineer, Agentic Systems - Moveworks",资深 机器学习工程师，智能体 系统 - Moveworks,A,"[""AMC-5374""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-A11413B0A4A315C2,PROD-F713A768BA64AA78,ROLE-0D9868790FF8593B,agent-hiring-map-public/1.0,"[""https://jobs.smartrecruiters.com/ServiceNow/744000107801692-staff-machine-learning-engineer-agentic-systems-moveworks""]",TEAM-EC30E55EE8695AA4,"Staff Machine Learning Engineer, Agentic Systems - Moveworks",direct_role_detail,https://jobs.smartrecruiters.com/ServiceNow/744000107801692-staff-machine-learning-engineer-agentic-systems-moveworks,verified_official_title,deterministic_bilingual_translation_v1
