schema_version,evidence_id,geography_bucket,coverage_scope,organization_observed,parent_organization_inferred,product_or_work_surface,source_class,source_urls,attribution,access_requirement,observed_at,evidence_grade,evidence_kind,public_excerpt,quote_publication_status,limitations
agent-hiring-map-public/1.0,AMC-0070,China,canonical_map_scope,秘塔 AI 搜索,,Data / Knowledge / RAG Agent,official_or_first_party,"[""https://metaso.cn/""]",秘塔 AI 搜索,public_no_login,2026-07-11,C,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""temporary_source_error_possible"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0071,China,canonical_map_scope,稿定 AI,稿定（厦门）科技有限公司,Enterprise Workflow Agent,official_or_first_party,"[""https://www.gaoding.com/""]",稿定 AI,public_no_login,2026-07-11,C,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0072,China,canonical_map_scope,竹间智能,,Customer Support / CX Agent,held_or_unclassified,"[""https://www.emotibot.com/""]",竹间智能,public_no_login,2026-07-08,C,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""stale_or_expired"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0073,China,canonical_map_scope,网易有道 子曰/AI 助手,,Data / Knowledge / RAG Agent,held_or_unclassified,"[""https://hr.163.com/"",""https://www.youdao.com/""]",网易有道 子曰/AI 助手,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0074,China,canonical_map_scope,美洽 AI 智能体,,Customer Support / CX Agent,official_or_first_party,"[""https://www.meiqia.com/about"",""https://www.meiqia.com/ai-agent""]",美洽 AI 智能体,public_no_login,2026-07-11,B,product_signal,事实: 官网写美洽 AI 智能体和全渠道智能客服; 推断: 可做客服机器人、营销获客、工单自动化产物; 未知: 官方招聘入口需补证; URL复核: 产品 URL curl 状态不明；curl 非零退出，需人工浏览器复核; 招聘/岗位 URL curl 跳转 1 次；招聘/移动端平台可能有反爬或登录态限制，最终 URL: https://m.zhipin.com/web/passport/zp/security.html，需人工浏览器复核,minimal_attributed_excerpt,"[""no_exact_role_quote"",""no_role_url""]"
agent-hiring-map-public/1.0,AMC-0075,China,canonical_map_scope,腾讯ima.copilot,,Data / Knowledge / RAG Agent,held_or_unclassified,"[""https://ima.qq.com/"",""https://join.qq.com/""]",腾讯ima.copilot,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0076,China,canonical_map_scope,腾讯云 CodeBuddy,,Coding Agent / Developer Tool,held_or_unclassified,"[""https://join.qq.com/"",""https://www.codebuddy.cn/""]",腾讯云 CodeBuddy,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0077,China,canonical_map_scope,腾讯云智能体平台,,General Agent Platform / Agent Builder,held_or_unclassified,"[""https://cloud.tencent.com/"",""https://join.qq.com/""]",腾讯云智能体平台,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0078,China,canonical_map_scope,腾讯元器,,General Agent Platform / Agent Builder,held_or_unclassified,"[""https://join.qq.com/"",""https://yuanqi.tencent.com/""]",腾讯元器,public_no_login,2026-07-07,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0079,China,canonical_map_scope,腾讯元器公众号智能体,,Customer Support / CX Agent,held_or_unclassified,"[""https://join.qq.com/"",""https://yuanqi.tencent.com/guide/agent-build-wechat-agent""]",腾讯元器公众号智能体,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0080,China,canonical_map_scope,腾讯文档 AI,,Enterprise Workflow Agent,held_or_unclassified,"[""https://docs.qq.com/"",""https://join.qq.com/""]",腾讯文档 AI,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0081,China,canonical_map_scope,腾讯混元助手,,General Agent Platform / Agent Builder,held_or_unclassified,"[""https://hunyuan.tencent.com/"",""https://join.qq.com/""]",腾讯混元助手,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0082,China,canonical_map_scope,腾讯觅影,,Healthcare Agent,held_or_unclassified,"[""https://join.qq.com/"",""https://miying.qq.com/""]",腾讯觅影,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0083,China,canonical_map_scope,观远数据 ChatBI,,Data / Knowledge / RAG Agent,held_or_unclassified,"[""https://www.guandata.com/""]",观远数据 ChatBI,public_no_login,2026-07-08,C,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0084,China,canonical_map_scope,讯飞 AstronClaw,,General Agent Platform / Agent Builder,held_or_unclassified,"[""https://agent.xfyun.cn/astron-claw"",""https://www.iflytek.com/job.html""]",讯飞 AstronClaw,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0085,China,canonical_map_scope,讯飞听见 AI,,Enterprise Workflow Agent,held_or_unclassified,"[""https://www.iflyrec.com/"",""https://www.iflytek.com/job.html""]",讯飞听见 AI,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0086,China,canonical_map_scope,讯飞星火,,General Agent Platform / Agent Builder,held_or_unclassified,"[""https://www.iflytek.com/job.html"",""https://xinghuo.xfyun.cn/""]",讯飞星火,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0087,China,canonical_map_scope,讯飞星辰 Agent 平台,,General Agent Platform / Agent Builder,held_or_unclassified,"[""https://agent.xfyun.cn/"",""https://www.iflytek.com/job.html""]",讯飞星辰 Agent 平台,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0088,China,canonical_map_scope,讯飞星辰智能 RPA,,Enterprise Workflow Agent,held_or_unclassified,"[""https://agent.xfyun.cn/"",""https://www.iflytek.com/job.html""]",讯飞星辰智能 RPA,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0089,China,canonical_map_scope,讯飞晓医,,Healthcare Agent,official_or_first_party,"[""https://www.xunfeihealthcare.com/join.html"",""https://www.xunfeihealthcare.com/product/244.html""]",讯飞晓医,public_no_login,2026-07-11,A,product_signal,事实: 官网写讯飞晓医 APP 是 AI 健康助手，覆盖症状自查、药物查询、报告解读等; 推断: 可做合成健康咨询/报告解读工作流; 未知: 医疗任务必须加审,minimal_attributed_excerpt,"[""no_exact_role_quote"",""no_role_url""]"
agent-hiring-map-public/1.0,AMC-0090,China,canonical_map_scope,豆包,,Data / Knowledge / RAG Agent,held_or_unclassified,"[""https://jobs.bytedance.com/"",""https://www.doubao.com/""]",豆包,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0091,China,canonical_map_scope,通义千问 / Qwen Chat,,General Agent Platform / Agent Builder,held_or_unclassified,"[""https://talent.alibaba.com/"",""https://tongyi.aliyun.com/""]",通义千问 / Qwen Chat,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0092,China,canonical_map_scope,金山办公 AI 简历助手,,Enterprise Workflow Agent,held_or_unclassified,"[""https://ai.wps.cn/cms/tag_68.html"",""https://join.wps.cn/campus-recruitment/wps/41436""]",金山办公 AI 简历助手,public_no_login,2026-07-09,B,source_locator,,withheld_source_policy,"[""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0093,China,canonical_map_scope,金智维 AI 数字员工,,Enterprise Workflow Agent,held_or_unclassified,"[""https://kingsware2.zhiye.com/campus/jobs"",""https://www.kingsware.cn/""]",金智维 AI 数字员工,public_no_login,2026-07-09,A,source_locator,,withheld_source_policy,"[""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0094,China,canonical_map_scope,钉钉 AI 助理,,Enterprise Workflow Agent,held_or_unclassified,"[""https://page.dingtalk.com/wow/dingtalk/default/dingtalk/I0HfYX4QStBIpLgxnZQe"",""https://talent.dingtalk.com/""]",钉钉 AI 助理,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0095,China,canonical_map_scope,钉钉智能招聘,,Enterprise Workflow Agent,held_or_unclassified,"[""https://page.dingtalk.com/wow/z/dingtalk/default/9TYZ4Q2IBSO"",""https://talent.dingtalk.com/""]",钉钉智能招聘,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0096,China,canonical_map_scope,阶跃星辰开放平台,,General Agent Platform / Agent Builder,held_or_unclassified,"[""https://platform.stepfun.com/"",""https://www.stepfun.com/""]",阶跃星辰开放平台,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0097,China,canonical_map_scope,阿里云 QoderWork CN,,Enterprise Workflow Agent,held_or_unclassified,"[""https://help.aliyun.com/zh/lingma/product-overview/introduction-of-lingma"",""https://talent.alibaba.com/""]",阿里云 QoderWork CN,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0098,China,canonical_map_scope,阿里云函数计算 MCP/Agent,,General Agent Platform / Agent Builder,held_or_unclassified,"[""https://help.aliyun.com/zh/model-studio/single-agent-application"",""https://talent.alibaba.com/""]",阿里云函数计算 MCP/Agent,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0099,China,canonical_map_scope,阿里云百炼,,General Agent Platform / Agent Builder,held_or_unclassified,"[""https://talent.alibaba.com/"",""https://www.aliyun.com/product/bailian""]",阿里云百炼,public_no_login,2026-07-07,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0100,China,canonical_map_scope,零一万物 01.AI,,General Agent Platform / Agent Builder,held_or_unclassified,"[""https://01ai.jobs.feishu.cn/"",""https://01ai.jobs.feishu.cn/index/position/list"",""https://www.lingyiwanwu.com/""]",零一万物 01.AI,public_no_login,2026-07-07,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0101,China,canonical_map_scope,飞书 Aily 工作助手,,Enterprise Workflow Agent,held_or_unclassified,"[""https://jobs.bytedance.com/"",""https://www.feishu.cn/content/article/7597739180457806780""]",飞书 Aily 工作助手,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0102,China,canonical_map_scope,飞书招聘 AI 模板,,Enterprise Workflow Agent,held_or_unclassified,"[""https://jobs.bytedance.com/"",""https://www.feishu.cn/template/ai-recruitment-progress-intelligent-report-analysis""]",飞书招聘 AI 模板,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0103,Unknown,evidence_index_only,11x,,Enterprise Workflow Agent,held_or_unclassified,"[""https://www.11x.ai/"",""https://www.11x.ai/about-us""]",11x,public_no_login,2026-07-08,C,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0104,Unknown,evidence_index_only,Abridge,,Healthcare Agent,held_or_unclassified,"[""https://jobs.ashbyhq.com/abridge"",""https://jobs.ashbyhq.com/abridge/7745d77e-66a0-4175-89f4-1f18c4d3d405"",""https://www.abridge.com/""]",Abridge,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0105,Unknown,evidence_index_only,Ada,,Customer Support / CX Agent,held_or_unclassified,"[""https://job-boards.greenhouse.io/ada18"",""https://job-boards.greenhouse.io/ada18/jobs/5117652007"",""https://www.ada.cx/""]",Ada,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0106,Unknown,evidence_index_only,Airtable AI Agents,,Enterprise Workflow Agent,held_or_unclassified,"[""https://www.airtable.com/careers"",""https://www.airtable.com/platform/ai-agents""]",Airtable AI Agents,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0107,Unknown,evidence_index_only,AlphaSense,,Finance / FinOps / Research Agent,held_or_unclassified,"[""https://www.alpha-sense.com/"",""https://www.alpha-sense.com/careers/""]",AlphaSense,public_no_login,2026-07-08,C,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0108,Unknown,evidence_index_only,Amazon Bedrock Agents,,General Agent Platform / Agent Builder,held_or_unclassified,"[""https://aws.amazon.com/bedrock/agents/"",""https://www.amazon.jobs/en/search""]",Amazon Bedrock Agents,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0109,Unknown,evidence_index_only,Ambience Healthcare,,Healthcare Agent,held_or_unclassified,"[""https://jobs.ashbyhq.com/ambiencehealthcare"",""https://jobs.ashbyhq.com/ambiencehealthcare/cdee5ef9-518d-4351-bd67-a8c44675fa16"",""https://www.ambiencehealthcare.com/""]",Ambience Healthcare,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0110,Unknown,evidence_index_only,Anthropic Claude Code,,Coding Agent / Developer Tool,held_or_unclassified,"[""https://job-boards.greenhouse.io/anthropic/jobs/5183044008"",""https://job-boards.greenhouse.io/anthropic/jobs/5247640008"",""https://www.anthropic.com/claude-code""]",Anthropic Claude Code,public_no_login,2026-07-15,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0111,Unknown,evidence_index_only,Applied Labs,,Customer Support / CX Agent,held_or_unclassified,"[""https://appliedlabs.ai/"",""https://jobs.ashbyhq.com/appliedlabs/39f5c309-1ec5-49f2-897a-e9508005bc87""]",Applied Labs,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""unresolved_or_unknown"",""publication_boundary_hold""]"
